stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
9350342,,"Eberswalde, Kaufland",,52.8492490,13.7800000,,,0,
9350343,,"Eberswalde, Kranbau",,52.8386590,13.7790180,,,0,
9350344,,"Eberswalde, Krankenhaus",,52.8274720,13.7914100,,,0,
9350345,,"Eberswalde, Sportzentrum Westend",,52.8392150,13.7766950,,,0,
9350346,,"Eberswalde, Kupferhammer",,52.8430040,13.7906990,,,0,
9350347,,"Eberswalde, Raumerstr.",,52.8297440,13.8057190,,,0,
9350348,,"Eberswalde, Leibnizviertel",,52.8387320,13.8198060,,,0,
9350350,,"Eberswalde, Märka",,52.8472570,13.7887510,,,0,
9350351,,"Eberswalde, Markt",,52.8336050,13.8195020,,,0,
9350352,,"Biesenthal, Wagnerstr.",,52.7516240,13.6678300,,,0,
9350353,,"Eberswalde, Neue Str.",,52.8518020,13.8248950,,,0,
9350354,,"Eberswalde, Nordend",,52.8485270,13.8146040,,,0,
9350356,,"Eberswalde, Ostend",,52.8333590,13.8430130,,,0,
9350357,,"Eberswalde, Wildparkstr.",,52.8308280,13.7803890,,,0,
9350358,,"Eberswalde, Robert-Koch-Str.",,52.8373600,13.8196290,,,0,
9350359,,"Eberswalde, Rosengrund",,52.8439440,13.8198450,,,0,
9350360,,"Eberswalde, Saarstr.",,52.8289580,13.8376040,,,0,
9350361,,"Eberswalde, Sandbergstr.",,52.8319280,13.8098610,,,0,
9350362,,"Eberswalde, Schneiderstr.",,52.8316580,13.8239910,,,0,
9350363,,"Eberswalde, Schöpfurter Str.",,52.8354680,13.7933570,,,0,
9350364,,"Eberswalde, Schwärzetal",,52.8278200,13.7945250,,,0,
9350365,,"Eberswalde, Sommerfelder Str.",,52.8316840,13.8380150,,,0,
9350366,,"Eberswalde, Stadtsee",,52.8671800,13.8435110,,,0,
9350367,,"Eberswalde, Drehnitzstr.",,52.8324190,13.7851440,,,0,
9350368,,"Eberswalde, Südend",,52.8204260,13.8273330,,,0,
9350369,,"Eberswalde, Zoo",,52.8245380,13.7815560,,,0,
9350370,,"Eberswalde, Tramper Chaussee",,52.8282950,13.8293400,,,0,
9350371,,"Eberswalde, Wassertorbrücke",,52.8552730,13.8283070,,,0,
9350372,,"Eberswalde, Weinbergstr.",,52.8324480,13.8105350,,,0,
9350373,,"Eberswalde, Werbelliner Str.",,52.8367110,13.7872050,,,0,
9350374,,"Eberswalde, Westend-Kino",,52.8364290,13.7880240,,,0,
9350375,,"Eiche, Ahrensfelder Chaussee",,52.5701970,13.5894250,,,0,
9350377,,"Eiche, Dorf",,52.5632530,13.5891440,,,0,
9350378,,"Eiche, Gärtnerstr.",,52.5730870,13.5957100,,,0,
9350379,,"Eberswalde, Bernauer Heerstr.",,52.8214960,13.8232240,,,0,
9350380,,"Eichhorst, Dorf",,52.8884240,13.6383260,,,0,
9350381,,"Eichhorst, Fennberg",,52.8722910,13.6403760,,,0,
9350382,,"Eichhorst, Forstsiedlung",,52.8959370,13.6376580,,,0,
9350383,,"Joachimsthal, Hubertusstock",,52.9167230,13.6757910,,,0,
9350384,,"Eichhorst, Rosenbeck",,52.8727590,13.6279030,,,0,
9350385,,"Eichhorst, Schleuse",,52.8927510,13.6373450,,,0,
9350386,,"Joachimsthal, Campingplatz Spring",,52.9143790,13.6679990,,,0,
9350387,,"Eichhorst, Wildau",,52.9092950,13.6472000,,,0,
9350388,,"Eichhorst, Askanierturm",,52.9021310,13.6447140,,,0,
9350390,,"Joachimsthal, Am Spring",,52.9116690,13.6593620,,,0,
9350391,,"Elisenau, Birkholzaue",,52.6349670,13.6114640,,,0,
9350392,,"Elisenau, Seestr.",,52.6412900,13.6117850,,,0,
9350394,,"Eberswalde, Schwärzebrücke",,52.8350260,13.8183000,,,0,
9350395,,"Falkenberg (MOL), Amalienhof Ausbau",,52.8238800,13.9392580,,,0,
9350396,,"Biesenthal, Sydower Feld",,52.7487580,13.6741490,,,0,
9350397,,"Eberswalde, Waldstr.",,52.8276490,13.8409160,,,0,
9350398,,"Eiche, Kaufpark",,52.5486920,13.5925830,,,0,
9350399,,"Eiche, Süd",,52.5506940,13.5887490,,,0,
9350401,,"Eberswalde, Post",,52.8346540,13.8149600,,,0,
9350402,,"Finowfurt, Besters Fließ",,52.8532180,13.6605750,,,0,
9350403,,"Finowfurt, Finowfurter Ring",,52.8510300,13.7002480,,,0,
9350404,,"Finowfurt, Fachmarkt",,52.8420990,13.6969010,,,0,
9350405,,"Finowfurt, Heideufer",,52.8517570,13.6946350,,,0,
9350406,,"Finowfurt, Kreuzung",,52.8490260,13.6831870,,,0,
9350407,,"Finowfurt, Krugacker",,52.8520680,13.6720510,,,0,
9350408,,"Finowfurt, Magistrale 1",,52.8483770,13.6902870,,,0,
9350409,,"Finowfurt, Post",,52.8439990,13.6827850,,,0,
9350410,,"Finowfurt, Schlosserei Gustmann",,52.8517630,13.6828330,,,0,
9350411,,"Finowfurt, Straße zum Jugendheim",,52.8429950,13.6895290,,,0,
9350412,,"Finowfurt, Kaiserbrücke",,52.8575610,13.6501390,,,0,
9350413,,"Finowfurt, Triftstr.",,52.8537630,13.6729780,,,0,
9350415,,"Finowfurt, Werbelliner Str.",,52.8532010,13.6802900,,,0,
9350416,,"Finow, Wolfswinkel",,52.8384750,13.7533340,,,0,
9350417,,"Brandenb. Viertel, Barnimer Heide",,52.8332360,13.7678300,,,0,
9350419,,"Brandenb. Viertel, Brandenburger Allee",,52.8320090,13.7542170,,,0,
9350420,,"Finow, Clara-Zetkin-Siedlung",,52.8647430,13.7240100,,,0,
9350421,,"Finow, Clara-Zetkin-Siedlung/Bäckerei",,52.8605630,13.7265470,,,0,
9350422,,"Finow, Erich-Steinfurth-Str.",,52.8459510,13.7258030,,,0,
9350423,,"Finow, Forsthaus",,52.8380710,13.7466100,,,0,
9350424,,"Brandenb. Viertel, Frankfurter Allee",,52.8306090,13.7637910,,,0,
9350425,,"Finow, Großbäckerei",,52.8488950,13.7524780,,,0,
9350426,,"Finow, Großer Stern",,52.8390990,13.7303850,,,0,
9350427,,"Finow, Heinrich-Rau-Str.",,52.8396020,13.7193180,,,0,
9350428,,"Finow, Eisenspalterei",,52.8400270,13.7656570,,,0,
9350429,,"Finow, Kleiner Stern",,52.8383360,13.7377160,,,0,
9350431,,"Finow, Mäckerseebrücke",,52.8542090,13.7308820,,,0,
9350432,,"Finow, Post",,52.8393200,13.7257630,,,0,
9350433,,"Brandenb. Viertel, Potsdamer Allee",,52.8312080,13.7591700,,,0,
9350434,,"Finow, Schönholzer Str. (Kleiner Stern)",,52.8369770,13.7366370,,,0,
9350435,,"Brandenb. Viertel, Spechthausener Str.",,52.8394810,13.7672670,,,0,
9350436,,"Finow, Straße des Friedens",,52.8458460,13.7440570,,,0,
9350437,,"Brandenb. Viertel, Uckermarkstr.",,52.8348770,13.7674660,,,0,
9350438,,"Finow, Waldhäuschen",,52.8337300,13.7368340,,,0,
9350439,,"Finow, Winkelstr.",,52.8426100,13.7361650,,,0,
9350440,,"Brandenb. Viertel, Zum Specht",,52.8306590,13.7664490,,,0,
9350445,,"Friedrichswalde, Kirche",,53.0282240,13.7073470,,,0,
9350449,,Glambeck (BAR),,53.0193060,13.8172200,,,0,
9350450,,"Golzow (BAR), Denkmal",,52.9086840,13.8018660,,,0,
9350451,,"Golzow (BAR), Dorf",,52.9113550,13.8070620,,,0,
9350452,,"Golzow (BAR), Schönhof",,52.9248800,13.7946870,,,0,
9350453,,"Gorinsee, Dorf",,52.6844140,13.4749510,,,0,
9350454,,"Gorinsee, Siedlung",,52.6821870,13.4661360,,,0,
9350456,,"Groß Schönebeck, Abzweig Liebenthal",,52.9381430,13.4763990,,,0,
9350457,,"Groß Schönebeck, Böhmerheide",,52.8861290,13.4754770,,,0,
9350458,,"Groß Schönebeck, Feuerwehr",,52.9080190,13.5337780,,,0,
9350459,,"Groß Schönebeck, Forstwerkstatt",,52.9184210,13.5411190,,,0,
9350460,,"Groß Schönebeck, Heide",,52.9123250,13.5274480,,,0,
9350461,,"Groß Schönebeck, Sarnow",,52.9080620,13.5859700,,,0,
9350462,,"Groß Schönebeck, Schluft",,52.9443510,13.4678480,,,0,
9350463,,"Groß Schönebeck, Schule",,52.9054350,13.5334780,,,0,
9350464,,"Groß Schönebeck, Sperlingsaue",,52.8856720,13.5452900,,,0,
9350465,,"Groß-Ziethen (BAR), Dorf",,52.9579480,13.8950560,,,0,
9350466,,"Grüntal, Danewitzer Chaussee",,52.7483340,13.6856550,,,0,
9350467,,"Grüntal, Kirche",,52.7432420,13.7223030,,,0,
9350468,,"Grüntal, Schule",,52.7418540,13.7176430,,,0,
9350469,,"Grüntal, Siedlung",,52.7448360,13.7276530,,,0,
9350470,,"Grüntal, Sydow",,52.7377170,13.7116310,,,0,
9350471,,"Groß Schönebeck, Schlufter Str.",,52.9238960,13.5080340,,,0,
9350484,,"Marienwerder, Eberswalder Str.",,52.8480320,13.6064170,,,0,
9350486,,"Hirschfelde, Dorf",,52.6367980,13.7988810,,,0,
9350487,,"Hirschfelde, Am Trafo",,52.6390990,13.7947650,,,0,
9350488,,Hobrechtsfelde,,52.6689830,13.4965020,,,0,
9350489,,"Hohenfinow, Abzweig",,52.8089360,13.9269650,,,0,
9350490,,"Hohenfinow, Dorf",,52.8134840,13.9258750,,,0,
9350491,,"Hohenfinow, Schloßpark",,52.8114780,13.9243180,,,0,
9350492,,"Struwenberg, Abzweig Falkenberg",,52.8293810,13.9320540,,,0,
9350493,,"Niederfinow, Bahnhof",,52.8307770,13.9285550,,,0,
9350494,,"Hohensaaten, Dorf",,52.8721340,14.1425440,,,0,
9350495,,"Hohensaaten, Schleuse",,52.8656210,14.1403660,,,0,
9350497,,"Hohensaaten, Siedlung",,52.8819500,14.1344560,,,0,
9350502,,"Joachimsthal, Kaiserbahnhof",,52.9638860,13.7548650,,,0,
9350504,,"Joachimsthal, Funkhaus",,52.9692010,13.7631340,,,0,
9350505,,"Joachimsthal, Jägerhof",,52.9792900,13.7456620,,,0,
9350507,,"Joachimsthal, Leistenhaus",,52.9931160,13.7600570,,,0,
9350508,,"Joachimsthal, Schützenplatz",,52.9853330,13.7423470,,,0,
9350509,,"Joachimsthal, Schule",,52.9742880,13.7447910,,,0,
9350510,,"Joachimsthal, Michen",,52.9524370,13.7197750,,,0,
9350511,,"Joachimsthal, Yachthafen",,52.9556380,13.7302290,,,0,
9350512,,"Joachimsthal, Trenns-Ecke",,52.9764780,13.7535290,,,0,
9350513,,"Joachimsthal, Abzweig Kaiserbahnhof",,52.9632490,13.7517280,,,0,
9350516,,"Klandorf, Abzweig B 109",,52.8788700,13.5431610,,,0,
9350517,,"Klandorf, Dorf",,52.8759140,13.5636880,,,0,
9350518,,"Klandorf, Wendestelle",,52.8726940,13.5652950,,,0,
9350519,,"Klein Ziethen (BAR), Dorf",,52.9612060,13.9322000,,,0,
9350520,,"Klein Ziethen (BAR), Luisenfelde",,52.9776360,13.9176710,,,0,
9350522,,"Klosterfelde, Bernauer Weg",,52.7861270,13.4802130,,,0,
9350523,,"Klosterfelde, Heidekrug",,52.7761470,13.4784370,,,0,
9350524,,"Klosterfelde, Kaufhalle",,52.7904670,13.4802420,,,0,
9350525,,"Klosterfelde, Schule",,52.7941370,13.4850660,,,0,
9350526,,"Klosterfelde, Stern",,52.7974110,13.4797960,,,0,
9350529,,"Krummensee (BAR), Dorf",,52.5976600,13.6901350,,,0,
9350530,,"Krummensee (BAR), Wendestelle",,52.5951180,13.6894170,,,0,
9350533,,"Ladeburg, An der Plantage",,52.6964900,13.5884930,,,0,
9350534,,"Ladeburg, Ausbau",,52.7070540,13.5862130,,,0,
9350535,,"Lanke, Bergauf",,52.7513060,13.5666700,,,0,
9350536,,"Ladeburg, Kirche",,52.7021000,13.5883420,,,0,
9350537,,"Lanke, Bogensee Ausbau",,52.7684000,13.4885020,,,0,
9350538,,"Lanke, Bogensee Bildungsstätte",,52.7778330,13.5262150,,,0,
9350539,,"Lanke, Dorf",,52.7607980,13.5637820,,,0,
9350540,,"Lanke, Försterei Woltersdorf",,52.7277600,13.5666400,,,0,
9350542,,"Biesenthal, Anna-Seghers-Weg",,52.7647090,13.5967390,,,0,
9350543,,"Lanke, Küsterfleck",,52.7567480,13.5649400,,,0,
9350544,,"Lanke, Obersee",,52.7611110,13.5618520,,,0,
9350545,,"Lanke, Stadtgut",,52.7605820,13.5652260,,,0,
9350547,,"Lichterfelde (BAR), Bauernstube",,52.8667580,13.7490250,,,0,
9350548,,"Lichterfelde (BAR), Buckow",,52.8811860,13.7328780,,,0,
9350549,,"Lichterfelde (BAR), Eiscafe",,52.8674910,13.7462330,,,0,
9350550,,"Eberswalde, Lichterfelder Brücke",,52.8524770,13.7636530,,,0,
9350551,,"Lichterfelde (BAR), Seniorenheim",,52.8618750,13.7449970,,,0,
9350552,,"Lichterfelde (BAR), Siedlung",,52.8592240,13.7571110,,,0,
9350553,,"Lichterfelde (BAR), Steinfurter Allee",,52.8678160,13.7381960,,,0,
9350554,,"Lichterfelde (BAR), Tischlerei",,52.8632840,13.7493750,,,0,
9350555,,"Liepe (BAR), Am Sportplatz",,52.8574690,13.9516850,,,0,
9350556,,"Liepe (BAR), Brauerstr.",,52.8603980,13.9599090,,,0,
9350557,,"Liepe (BAR), Poststr.",,52.8624380,13.9702630,,,0,
9350558,,"Liepe (BAR), Am Schloßberg",,52.8642930,13.9990380,,,0,
9350559,,"Liepe (BAR), Wendeschleife",,52.8624110,13.9923140,,,0,
9350561,,"Joachimsthal, Wohnpark",,52.9830710,13.7403500,,,0,
9350562,,"Lindenberg (BAR), Klarahöh",,52.5892240,13.5418290,,,0,
9350564,,"Lobetal, Dorf",,52.7306540,13.5908750,,,0,
9350565,,"Lobetal, Kirche",,52.7282090,13.5963230,,,0,
9350566,,"Löhme, Dorf",,52.6293240,13.6754920,,,0,
9350567,,"Löhme, Wendestelle",,52.6287430,13.6721470,,,0,
9350568,,"Lüdersdorf (bei Oderberg), Dorf",,52.9337890,14.0742350,,,0,
9350570,,"Lüdersdorf (bei Oderberg), Abzweig Stolzenhagen",,52.9377540,14.0787690,,,0,
9350571,,"Luisenfelde, Abzweig Töpferberge",,52.9736700,13.9217390,,,0,
9350572,,"Lunow, Ausbau",,52.9137010,14.1175810,,,0,
9350573,,"Lunow, Dorf",,52.9225910,14.1174950,,,0,
9350574,,"Lunow, Kreuzung",,52.9203520,14.1175340,,,0,
9350576,,"Lunow, Steinberg",,52.9270970,14.0909590,,,0,
9350577,,"Marienwerder, Kirche",,52.8420430,13.5987450,,,0,
9350578,,"Mehrow, Kirche",,52.5704870,13.6164140,,,0,
9350580,,"Melchow, Dorf",,52.7754330,13.7031530,,,0,
9350581,,"Melchow, Siedlung",,52.7693700,13.7159850,,,0,
9350584,,"Neuendorf (bei Oderberg), Hohensaatener Str.",,52.8877840,14.0766730,,,0,
9350586,,Neudorf (bei Prenden),,52.7969030,13.5143690,,,0,
9350587,,"Neuehütte, Abzweig",,52.8706970,13.8502550,,,0,
9350588,,"Neuehütte, Dorf",,52.8676570,13.8538090,,,0,
9350589,,"Neuendorf (bei Oderberg), Dorf",,52.8915210,14.0571620,,,0,
9350596,,Neugrimnitz,,52.9772500,13.8328450,,,0,
9350602,,"Neu-Lindenberg, Dorf",,52.6008640,13.5547550,,,0,
9350603,,"Neu-Lindenberg, Kriemhildstr.",,52.6028950,13.5458380,,,0,
9350619,,"Niederfinow, Dorf",,52.8338520,13.9295820,,,0,
9350622,,"Niederfinow, Kreuzung",,52.8336750,13.9271700,,,0,
9350623,,"Niederfinow, Schiffshebewerk",,52.8458530,13.9387980,,,0,
9350625,,"Niederfinow, Schleusentreppe",,52.8533490,13.9453230,,,0,
9350626,,"Niederfinow, Stecherschleuse Wendeschleife",,52.8413690,13.9004080,,,0,
9350627,,"Niederfinow, Stecherschleuse/Kita",,52.8366570,13.9134550,,,0,
9350628,,"Oderberg, Am Friedenshain",,52.8759140,14.0527680,,,0,
9350629,,"Oderberg, Eberswalder Chaussee",,52.8646700,14.0350250,,,0,
9350630,,"Oderberg, Odertalstadion",,52.8601370,14.0409900,,,0,
9350631,,"Oderberg, Museum",,52.8633890,14.0462960,,,0,
9350632,,"Oderberg, Stadtmitte",,52.8670730,14.0453110,,,0,
9350633,,"Oderberg, Stadtrand",,52.8631540,14.0185740,,,0,
9350634,,"Oderberg, Teufelsberg",,52.8637420,14.0130320,,,0,
9350636,,Parlow,,53.0251710,13.7643730,,,0,
9350637,,Parstein,,52.9329470,14.0366960,,,0,
9350640,,"Prenden, Abzweig Klosterfelde",,52.7920050,13.5490980,,,0,
9350641,,"Prenden, Dorf",,52.7893000,13.5546200,,,0,
9350642,,"Prenden, Pflegeheim",,52.7843650,13.5560600,,,0,
9350647,,"Rüdnitz, Bahnhofstr.",,52.7220900,13.6292550,,,0,
9350648,,"Rüdnitz, Birkenhof",,52.7249190,13.6129140,,,0,
9350649,,"Rüdnitz, Dorf",,52.7225780,13.6264160,,,0,
9350650,,"Rüdnitz, Gemeinde",,52.7215950,13.6240560,,,0,
9350651,,"Rüdnitz, Siedlung",,52.7259560,13.6356460,,,0,
9350652,,"Ruhlsdorf (BAR), Campingplatz",,52.8193250,13.5764750,,,0,
9350653,,"Ruhlsdorf (BAR), Dorf",,52.8262850,13.5598720,,,0,
9350654,,"Ruhlsdorf (BAR), Feuerwehr",,52.8258090,13.5618880,,,0,
9350655,,"Ruhlsdorf (BAR), Kiessee",,52.8241060,13.5676280,,,0,
9350656,,"Ruhlsdorf (BAR), Post",,52.8227240,13.5572520,,,0,
9350657,,"Ruhlsdorf (BAR), Schleuse",,52.8384780,13.5695410,,,0,
9350658,,"Sandkrug, Dorf",,52.8856530,13.8764920,,,0,
9350659,,"Sandkrug, Gaststätte",,52.8814480,13.8701300,,,0,
9350663,,Schmetzdorf (BAR),,52.6936510,13.5490580,,,0,
9350664,,"Schönerlinde (BAR), Kirche",,52.6536580,13.4438110,,,0,
9350666,,"Schönerlinde (BAR), Dorfstr.",,52.6536760,13.4356400,,,0,
9350667,,"Schönerlinde (BAR), Schönerlinder Chaussee",,52.6651290,13.4412630,,,0,
9350668,,"Schönerlinde (BAR), Stadtgut",,52.6575510,13.4258200,,,0,
9350669,,"Schönfeld (BAR), Dorf",,52.6819630,13.7366900,,,0,
9350671,,"Schönholz (BAR), Dorf",,52.7795700,13.7595910,,,0,
9350672,,"Schönholz (BAR), Forsthaus",,52.7851370,13.7647220,,,0,
9350673,,"Schönow (BAR), Bimler",,52.6677590,13.5282730,,,0,
9350674,,"Schönow (BAR), Goethestr.",,52.6707100,13.5328860,,,0,
9350675,,"Schönow (BAR), Kindergarten",,52.6760820,13.5372730,,,0,
9350676,,"Schönow (BAR), Pappelallee",,52.6807600,13.5548420,,,0,
9350678,,"Schönow (BAR), Stern",,52.6744890,13.5374240,,,0,
9350679,,"Schönwalde (BAR), Gemeinde",,52.6792730,13.4414330,,,0,
9350680,,"Schönwalde (BAR), Gewerbegebiet",,52.6867870,13.4413850,,,0,
9350681,,"Schönwalde (BAR), Kreuzung",,52.6789500,13.4399140,,,0,
9350682,,"Schönwalde (BAR), Mühle",,52.6731400,13.4387910,,,0,
9350683,,"Schönow (BAR), Bernauer Allee",,52.6765750,13.5442990,,,0,
9350686,,"Schwanebeck (BAR), Birkholzer Str.",,52.6406590,13.5616480,,,0,
9350687,,"Schwanebeck (BAR), Bodenseestr.",,52.6326280,13.5199290,,,0,
9350688,,"Schwanebeck (BAR), Genfer Platz",,52.6381190,13.5254820,,,0,
9350689,,"Schwanebeck (BAR), Heinrich-Heine-Str.",,52.6428470,13.5593030,,,0,
9350690,,"Schwanebeck (BAR), Altonaer Str.",,52.6437040,13.5404810,,,0,
9350691,,"Schwanebeck (BAR), Kreuzung Birkholzer Chaussee",,52.6252910,13.5444560,,,0,
9350692,,"Neu-Buch, Lindenberger Weg",,52.6238400,13.5113680,,,0,
9350694,,"Schwanebeck (BAR), Schule",,52.6299570,13.5464520,,,0,
9350695,,"Schwanebeck (BAR), Schwanebecker Str.",,52.6449880,13.5447220,,,0,
9350696,,"Schwanebeck (BAR), Gletscherstr.",,52.6409960,13.5267930,,,0,
9350697,,"Sophienstädt, Zum Mittelprendener",,52.8080170,13.5847270,,,0,
9350698,,"Seefeld (Mark), Dorf",,52.6224020,13.6769410,,,0,
9350699,,"Seefeld (Mark), Mühle",,52.6220170,13.6932300,,,0,
9350700,,"Seefeld (Mark), Krummenseer Chaussee",,52.6148010,13.6786730,,,0,
9350701,,Senftenhütte,,52.9345330,13.8594490,,,0,
9350704,,"Serwest, Wendestelle",,52.9347740,13.9272280,,,0,
9350705,,"Sommerfelde, Dorf",,52.8229120,13.8685050,,,0,
9350706,,"Sommerfelde, Siedlung",,52.8254340,13.8613280,,,0,
9350708,,Sophienstädt,,52.8120520,13.5820700,,,0,
9350709,,"Spechthausen, Dorf",,52.8107400,13.7768830,,,0,
9350710,,"Spechthausen, Försterei",,52.8024720,13.7630220,,,0,
9350714,,"Stolzenhagen (bei Oderberg), Ortseingang",,52.9448180,14.0971700,,,0,
9350715,,"Stolzenhagen (bei Wandlitz), Kirche",,52.7781020,13.4386070,,,0,
9350716,,"Stolzenhagen (bei Wandlitz), Siedlung",,52.7582190,13.4292110,,,0,
9350717,,"Stolzenhagen (bei Wandlitz), Straße am See",,52.7765870,13.4456550,,,0,
9350718,,"Stolzenhagen (bei Wandlitz), West",,52.7646460,13.4171690,,,0,
9350719,,"Stolzenhagen (bei Oderberg), Wendestelle",,52.9488850,14.0999560,,,0,
9350720,,"Stolzenhagen (bei Wandlitz), Wensickendorfer Str.",,52.7714140,13.4320290,,,0,
9350726,,"Tiefensee, Eberswalder Str.",,52.6838110,13.8358640,,,0,
9350727,,"Tiefensee, Dorf",,52.6825150,13.8399950,,,0,
9350729,,Tornow (BAR),,52.8186020,13.8932130,,,0,
9350730,,"Trampe (BAR), Dorf",,52.7798770,13.8359050,,,0,
9350731,,"Trampe (BAR), Klobbicker Str.",,52.7725680,13.8348860,,,0,
9350732,,"Trampe (BAR), Leuenberger Wiese",,52.8179020,13.8324940,,,0,
9350736,,Klobbicke,,52.7597710,13.8008360,,,0,
9350737,,Tuchen,,52.7555380,13.7860260,,,0,
9350738,,"Ützdorf, Dorf",,52.7565450,13.5295000,,,0,
9350739,,"Ützdorf, Tierzucht",,52.7600060,13.5231470,,,0,
9350741,,"Wandlitz, Amselallee",,52.7644590,13.4614470,,,0,
9350742,,"Wandlitz, Arendseer Kreuzung",,52.7678800,13.4754450,,,0,
9350743,,"Wandlitz, Berliner Weg",,52.7395910,13.4548840,,,0,
9350746,,"Wandlitz, Dachsbaude",,52.7328170,13.4473600,,,0,
9350747,,"Wandlitz, Dorf",,52.7523920,13.4502450,,,0,
9350752,,"Wandlitz, Stolzenhagener Chaussee",,52.7687760,13.4589840,,,0,
9350753,,"Wandlitz, Terrassen am See",,52.7602630,13.4700320,,,0,
9350754,,"Wandlitz, An der Gierwiese",,52.7683530,13.4575320,,,0,
9350756,,"Weesow, Feuerwehr",,52.6514760,13.7245150,,,0,
9350757,,"Weesow, Kreuzung",,52.6506110,13.7227670,,,0,
9350758,,"Willmersdorf, Am Gewerbepark",,52.6701090,13.7001310,,,0,
9350759,,"Werbellin, Abzweig",,52.8944860,13.7168390,,,0,
9350760,,"Werbellin, Dorf",,52.8905440,13.7035480,,,0,
9350761,,"Werftpfuhl, An der B 158",,52.6605620,13.7935160,,,0,
9350762,,"Werftpfuhl, Dorf",,52.6566660,13.7920410,,,0,
9350763,,"Werneuchen, Ambulatorium",,52.6324130,13.7405010,,,0,
9350764,,"Werneuchen, Thälmannstr.",,52.6222440,13.7505540,,,0,
9350765,,"Werneuchen, Altstadt",,52.6325060,13.7347880,,,0,
9350766,,"Werneuchen, Ost",,52.6536820,13.7795200,,,0,
9350767,,"Werneuchen, Weißdornweg",,52.6382680,13.7322830,,,0,
9350768,,Willmersdorf (BAR),,52.6636610,13.6821420,,,0,
9350789,,"Zepernick, Dransehaus",,52.6516850,13.5411900,,,0,
9350791,,"Zepernick, Händelstr.",,52.6568280,13.5472090,,,0,
9350792,,"Zepernick, Am Heidehaus",,52.6652650,13.5300190,,,0,
9350793,,"Zepernick, Kühler Grund",,52.6468470,13.5517170,,,0,
9350794,,"Zepernick, Malzmühle",,52.6605470,13.5569470,,,0,
9350795,,"Zepernick, Mühle",,52.6497790,13.5453190,,,0,
9350796,,"Zepernick, Poststr.",,52.6562960,13.5341990,,,0,
9350797,,"Zepernick, Schumannstr.",,52.6537530,13.5554940,,,0,
9350798,,"Zepernick, Stern",,52.6537330,13.5426360,,,0,
9350799,,"Zepernick, Thalestr.",,52.6499950,13.5542820,,,0,
9350800,,"Zepernick, Wernigeroder Str.",,52.6494390,13.5568780,,,0,
9350801,,"Zepernick, Zellerfelder Str.",,52.6472060,13.5633290,,,0,
9350802,,"Zerpenschleuse, Kita/An der B 109",,52.8571460,13.5309130,,,0,
9350803,,"Zerpenschleuse, Ausbau",,52.8719380,13.5392620,,,0,
9350804,,"Zerpenschleuse, Dorf",,52.8525370,13.5280050,,,0,
9350806,,"Joachimsthal, Werbellinseeblick",,52.9462670,13.7182650,,,0,
9350807,,"Stolzenhagen (bei Wandlitz), Kreuzung Zühlsdorf",,52.7521360,13.4276640,,,0,
9350808,,"Zepernick, Treseburger Str.",,52.6476270,13.5593840,,,0,
9350809,,"Althüttendorf, Bahnhof",,52.9574820,13.7835660,,,0,
9350811,,"Joachimsthal, Bahnhof",,52.9803120,13.7495450,,,0,
9350814,,"Zerpenschleuse, Am Finowkanal",,52.8428720,13.5504780,,,0,
9350815,,"Groß Schönebeck, Wildpark",,52.9209410,13.5484350,,,0,
9350816,,"Hohenfinow, Feuerwehr",,52.8139680,13.9292790,,,0,
9350817,,"Eberswalde, Schule Nordend",,52.8466260,13.8160980,,,0,
9350818,,"Bernau, Zepernicker Chaussee",,52.6718130,13.5640600,,,0,
9350821,,"Bernau, Barnim-Gymnasium",,52.7073450,13.5417010,,,0,
9350822,,"Lindenberg (BAR), Ahrensfelder Weg",,52.6029770,13.5305180,,,0,
9350823,,"Lindenberg (BAR), Karl-Marx-Str.",,52.6029710,13.5275220,,,0,
9350825,,"Wandlitz, Barnim Panorama",,52.7512380,13.4548870,,,0,
9350826,,"Groß Schönebeck, Böhmerheide Ausbau",,52.8907450,13.4930340,,,0,
9350828,,"Joachimsthal, Am Knick",,52.9792930,13.7510080,,,0,
9350829,,"Werneuchen, Grundschule",,52.6243480,13.7607990,,,0,
9350831,,"Tiefensee, Kaliebeweg",,52.6827480,13.8371650,,,0,
9350832,,"Zepernick, Holbeinstr.",,52.6647580,13.5254490,,,0,
9350833,,"Wandlitz, Jünemannplatz",,52.7521570,13.4503710,,,0,
9350834,,"Zepernick, Fontanestr.",,52.6549810,13.5246940,,,0,
9350835,,"Neu-Lindenberg, Birkholzer Allee",,52.5988390,13.5549790,,,0,
9350836,,"Zepernick, Bebelstr.",,52.6615280,13.5257650,,,0,
9350837,,"Lindenberg (BAR), Bucher Weg",,52.6055040,13.5234170,,,0,
9350838,,"Zepernick, Seniorenheim",,52.6550830,13.5097270,,,0,
9350839,,"Werneuchen, Wasserwerk",,52.6279290,13.7410620,,,0,
9350840,,"Schönow (BAR), Kirche",,52.6792310,13.5342040,,,0,
9350841,,"Werneuchen, Stienitzaue",,52.6418650,13.7437580,,,0,
9350846,,"Werbellin, Wendestelle",,52.8886140,13.6990000,,,0,
9350847,,"Joachimsthal, Chausseestr.",,52.9681570,13.7504240,,,0,
9350848,,"Joachimsthal, Biorama",,52.9706800,13.7536670,,,0,
